Unnamed: 0,Share link identifier,Category,Name,Credits,Base layer,Custom slider ticks,Start date,End date,Step,URL,Scaling,Color Scaling,Map Type,Color,External GeoJSON,Name Key,Show Graph,Graph Title,Graph Plot Colors,Graph Plots First Visible,Graph X-Axis Label,Graph Y-Axis Label,Graph Y-Axis Min,Graph Y-Axis Max,Graph X-Axis Label Interval,Legend Content,Legend Key,Load Data Function,Set Data Function,Number of Levels,Number of Attributes,Vertex Shader,Fragment Shader,Draw Function,Playback Rate,Master Playback Rate,Colormap Src,Layer Description,Featured Themes,Draw Options,Set Data Options,Extras Options
True,plume_20191002,Plume Viz,PARDUMP 2019-10-02,CREATE Lab,bdrk,,201910020100,201910030050,10,https://cocalc-www.createlab.org/pardumps/plume_20191002.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191003,Plume Viz,PARDUMP 2019-10-03,CREATE Lab,bdrk,,201910030100,201910040050,10,https://cocalc-www.createlab.org/pardumps/plume_20191003.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191004,Plume Viz,PARDUMP 2019-10-04,CREATE Lab,bdrk,,201910040100,201910050050,10,https://cocalc-www.createlab.org/pardumps/plume_20191004.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191005,Plume Viz,PARDUMP 2019-10-05,CREATE Lab,bdrk,,201910050100,201910060050,10,https://cocalc-www.createlab.org/pardumps/plume_20191005.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191006,Plume Viz,PARDUMP 2019-10-06,CREATE Lab,bdrk,,201910060100,201910070050,10,https://cocalc-www.createlab.org/pardumps/plume_20191006.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191007,Plume Viz,PARDUMP 2019-10-07,CREATE Lab,bdrk,,201910070100,201910080050,10,https://cocalc-www.createlab.org/pardumps/plume_20191007.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191008,Plume Viz,PARDUMP 2019-10-08,CREATE Lab,bdrk,,201910080100,201910090050,10,https://cocalc-www.createlab.org/pardumps/plume_20191008.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191009,Plume Viz,PARDUMP 2019-10-09,CREATE Lab,bdrk,,201910090100,201910100050,10,https://cocalc-www.createlab.org/pardumps/plume_20191009.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191010,Plume Viz,PARDUMP 2019-10-10,CREATE Lab,bdrk,,201910100100,201910110050,10,https://cocalc-www.createlab.org/pardumps/plume_20191010.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191011,Plume Viz,PARDUMP 2019-10-11,CREATE Lab,bdrk,,201910110100,201910120050,10,https://cocalc-www.createlab.org/pardumps/plume_20191011.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191012,Plume Viz,PARDUMP 2019-10-12,CREATE Lab,bdrk,,201910120100,201910130050,10,https://cocalc-www.createlab.org/pardumps/plume_20191012.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191013,Plume Viz,PARDUMP 2019-10-13,CREATE Lab,bdrk,,201910130100,201910140050,10,https://cocalc-www.createlab.org/pardumps/plume_20191013.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191014,Plume Viz,PARDUMP 2019-10-14,CREATE Lab,bdrk,,201910140100,201910150050,10,https://cocalc-www.createlab.org/pardumps/plume_20191014.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191015,Plume Viz,PARDUMP 2019-10-15,CREATE Lab,bdrk,,201910150100,201910160050,10,https://cocalc-www.createlab.org/pardumps/plume_20191015.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191016,Plume Viz,PARDUMP 2019-10-16,CREATE Lab,bdrk,,201910160100,201910170050,10,https://cocalc-www.createlab.org/pardumps/plume_20191016.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191017,Plume Viz,PARDUMP 2019-10-17,CREATE Lab,bdrk,,201910170100,201910180050,10,https://cocalc-www.createlab.org/pardumps/plume_20191017.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191018,Plume Viz,PARDUMP 2019-10-18,CREATE Lab,bdrk,,201910180100,201910190050,10,https://cocalc-www.createlab.org/pardumps/plume_20191018.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191019,Plume Viz,PARDUMP 2019-10-19,CREATE Lab,bdrk,,201910190100,201910200050,10,https://cocalc-www.createlab.org/pardumps/plume_20191019.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191020,Plume Viz,PARDUMP 2019-10-20,CREATE Lab,bdrk,,201910200100,201910210050,10,https://cocalc-www.createlab.org/pardumps/plume_20191020.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191021,Plume Viz,PARDUMP 2019-10-21,CREATE Lab,bdrk,,201910210100,201910220050,10,https://cocalc-www.createlab.org/pardumps/plume_20191021.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191022,Plume Viz,PARDUMP 2019-10-22,CREATE Lab,bdrk,,201910220100,201910230050,10,https://cocalc-www.createlab.org/pardumps/plume_20191022.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191023,Plume Viz,PARDUMP 2019-10-23,CREATE Lab,bdrk,,201910230100,201910240050,10,https://cocalc-www.createlab.org/pardumps/plume_20191023.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191024,Plume Viz,PARDUMP 2019-10-24,CREATE Lab,bdrk,,201910240100,201910250050,10,https://cocalc-www.createlab.org/pardumps/plume_20191024.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191025,Plume Viz,PARDUMP 2019-10-25,CREATE Lab,bdrk,,201910250100,201910260050,10,https://cocalc-www.createlab.org/pardumps/plume_20191025.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191026,Plume Viz,PARDUMP 2019-10-26,CREATE Lab,bdrk,,201910260100,201910270050,10,https://cocalc-www.createlab.org/pardumps/plume_20191026.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191027,Plume Viz,PARDUMP 2019-10-27,CREATE Lab,bdrk,,201910270100,201910280050,10,https://cocalc-www.createlab.org/pardumps/plume_20191027.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191028,Plume Viz,PARDUMP 2019-10-28,CREATE Lab,bdrk,,201910280100,201910290050,10,https://cocalc-www.createlab.org/pardumps/plume_20191028.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191029,Plume Viz,PARDUMP 2019-10-29,CREATE Lab,bdrk,,201910290100,201910300050,10,https://cocalc-www.createlab.org/pardumps/plume_20191029.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191030,Plume Viz,PARDUMP 2019-10-30,CREATE Lab,bdrk,,201910300100,201910310050,10,https://cocalc-www.createlab.org/pardumps/plume_20191030.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191031,Plume Viz,PARDUMP 2019-10-31,CREATE Lab,bdrk,,201910310100,201911010050,10,https://cocalc-www.createlab.org/pardumps/plume_20191031.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191101,Plume Viz,PARDUMP 2019-11-01,CREATE Lab,bdrk,,201911010100,201911020050,10,https://cocalc-www.createlab.org/pardumps/plume_20191101.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191102,Plume Viz,PARDUMP 2019-11-02,CREATE Lab,bdrk,,201911020100,201911030050,10,https://cocalc-www.createlab.org/pardumps/plume_20191102.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191103,Plume Viz,PARDUMP 2019-11-03,CREATE Lab,bdrk,,201911030100,201911040150,10,https://cocalc-www.createlab.org/pardumps/plume_20191103.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191104,Plume Viz,PARDUMP 2019-11-04,CREATE Lab,bdrk,,201911040200,201911050150,10,https://cocalc-www.createlab.org/pardumps/plume_20191104.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191105,Plume Viz,PARDUMP 2019-11-05,CREATE Lab,bdrk,,201911050200,201911060150,10,https://cocalc-www.createlab.org/pardumps/plume_20191105.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191106,Plume Viz,PARDUMP 2019-11-06,CREATE Lab,bdrk,,201911060200,201911070150,10,https://cocalc-www.createlab.org/pardumps/plume_20191106.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191107,Plume Viz,PARDUMP 2019-11-07,CREATE Lab,bdrk,,201911070200,201911080150,10,https://cocalc-www.createlab.org/pardumps/plume_20191107.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191108,Plume Viz,PARDUMP 2019-11-08,CREATE Lab,bdrk,,201911080200,201911090150,10,https://cocalc-www.createlab.org/pardumps/plume_20191108.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191109,Plume Viz,PARDUMP 2019-11-09,CREATE Lab,bdrk,,201911090200,201911100150,10,https://cocalc-www.createlab.org/pardumps/plume_20191109.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191110,Plume Viz,PARDUMP 2019-11-10,CREATE Lab,bdrk,,201911100200,201911110150,10,https://cocalc-www.createlab.org/pardumps/plume_20191110.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191111,Plume Viz,PARDUMP 2019-11-11,CREATE Lab,bdrk,,201911110200,201911120150,10,https://cocalc-www.createlab.org/pardumps/plume_20191111.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191112,Plume Viz,PARDUMP 2019-11-12,CREATE Lab,bdrk,,201911120200,201911130150,10,https://cocalc-www.createlab.org/pardumps/plume_20191112.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191113,Plume Viz,PARDUMP 2019-11-13,CREATE Lab,bdrk,,201911130200,201911140150,10,https://cocalc-www.createlab.org/pardumps/plume_20191113.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191114,Plume Viz,PARDUMP 2019-11-14,CREATE Lab,bdrk,,201911140200,201911150150,10,https://cocalc-www.createlab.org/pardumps/plume_20191114.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191115,Plume Viz,PARDUMP 2019-11-15,CREATE Lab,bdrk,,201911150200,201911160150,10,https://cocalc-www.createlab.org/pardumps/plume_20191115.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191116,Plume Viz,PARDUMP 2019-11-16,CREATE Lab,bdrk,,201911160200,201911170150,10,https://cocalc-www.createlab.org/pardumps/plume_20191116.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
True,plume_20191117,Plume Viz,PARDUMP 2019-11-17,CREATE Lab,bdrk,,201911170200,201911180150,10,https://cocalc-www.createlab.org/pardumps/plume_20191117.bin,,,points,,,,,,,,,,,,,,,WebGLVectorTile2.prototype._loadData,WebGLVectorTile2.prototype._setBufferData,,9,WebGLVectorTile2.particleVertexShader,WebGLVectorTile2.particleFragmentShader,WebGLVectorTile2.prototype._drawParticles,,,,,,"{""pointSize"": 2.0, ""sfactor"": ""ONE"", ""dfactor"": ""ONE_MINUS_SRC_ALPHA"" }","{""hasAltitude"":true}",
